"","CL","NTRS","IPG","PGR","HUM","NOV","LKQ","NEM","ABT","PFG","CMG","DIS","AMP","RSG","HSY","AKAM","HBI","PSA","ROP","PFE"
"16",0.00754720563538314,0.00979584582135695,0.00853711044520944,0.00528778942068842,0.00878701014564776,0.0104979968324015,-0.0087506635201855,-0.0103093696588612,0.0104379028265735,0.0164830352855638,0.0229810420801009,0.0121127237977214,0.0201242956474985,0.00256082086167364,0.00730360179092759,0.00240352632733432,0.00654914179621979,0.00802012579819866,0.00566212286662715,0.0136300531909206
"17",-0.00311607626848343,-0.00590298707261194,-0.00775799081093931,0.00364446647564298,-0.00654569430263408,0.00831976274239654,-0.0152524482051866,0.0358771463983585,-0.0116044238104145,0.004923086866369,-0.000729217339070942,-0.00212690615450661,0.00340957852684376,-0.00770222036209223,-0.00848661387731919,0.00106638239910906,-0.00705470297988997,-0.00906813794625894,-0.0061420844789124,0.00177967656867306
"18",0.000520020812550648,0.00663841641261653,0.0131529942625987,0.00242228620659457,0.00580401956715981,0.00251200723153655,0.00198117944940934,-0.00200150179401382,0.00465794146391474,0.00214625254854095,-0.0045696956900656,-0.000709975180693156,0.00325664004638515,-0.00549185680094988,0.000473372789905113,-0.00668362332953931,-0.0119548670390808,-0.0140573177715693,0.00470964749993641,0.00532010476303491
"19",0.00285529071337898,0.0095116868566949,0.00689393768269175,0.00161160389434123,0.00945214539884365,0.0063258761887619,0.0581475336040729,-0.0171764768467124,0.00723487456190863,0.0233096674448077,-0.0174335274337736,0.0188203602704844,0.0189041546391522,0.0138332590320394,-0.00236910795480405,-0.00107353740852423,0.0255160994798338,6.64606387115185e-05,0.00230680609791545,-0.00283386657947782
"20",-0.000864378997547099,0.00309006880434026,-0.000763650285297235,0.00321543685397474,0.00440012443571813,-0.00750721123459286,0.00790517950711322,-0.0092142960607613,0.00718290690639956,0.0136703466166059,0.00180051580631968,0.0046936200899852,0.0016632020466032,0.0133292992205396,-0.0011866620592702,-0.0450378145508812,0.00472814119594567,-0.010421632168673,0.00301467899877572,0.00212615246642889
"21",-0.00502818571299812,-0.00564202060854502,-0.00459418878505469,-0.00080289044859061,0.00306860765377515,-0.000739043711119436,-0.00883932249891028,0.0196059749239939,0.00143041077171535,-0.0017725263134194,-0.0123895666304774,-0.00958445953348441,-0.00402415029972492,-0.00569081523175496,0.000830811275609022,-0.0235906918382147,0.00148846467570429,-0.0129095098233778,-0.012915749981488,-0.0110341037636341
"22",-0.00139154658043772,0.00109449117091565,0.0265066635633286,0.0163317710863708,0.00436745489687596,-0.00162782129914696,0.0185190477672377,-0.017037920097144,0.000857265376118299,0.00971024254636443,0.01226549715141,0.00401922777845254,0.0196881144256258,0.0104085468943529,0.000830121601183009,-0.00316866173231034,0.0321979033067601,-0.00217924357561028,0.000320924264628708,0.00285918708004518
"23",-0.00926823107311314,0.00617959073017005,0,0.00276188772920882,0.00564932334659574,0.0186345352502206,-0.0073665158167624,0.0152713581235333,0.00370634779237689,0.00671241393790467,0.000868163269212907,0.00712488894667906,0.0150195638555797,0.000940881361553902,0.00165817875255403,0,-0.0115887342331824,0.00387847932856999,0.00997733463290462,0.0032068440095796
"24",-0.0155810517528447,-0.0116640651723299,-0.00524542229306224,-0.0098991107307409,0.00805643833912661,0.0249797656821658,-0.0257444594875977,0.00227072129863304,-0.0288703653926565,-0.00847091380489173,-0.00406826542070249,-0.00294806421787364,-0.0017474297073683,0.00219195328095134,-0.00712592088996722,0.0008651766941985,0.00339394265179438,0.00676821534613925,-0.00933579491563208,-0.0032068440095796
"25",0.00160470748530184,-0.00551471985851082,-0.0143778488910771,-0.0079904540200344,0.00813418684029621,-0.0171604382656891,-0.00904983551991823,0.00878189058781009,-0.0201190218076164,-0.0129910300590752,-0.00374123585248398,-0.0131109298749994,-0.00215488298873545,0.00312305063331308,0.00380680926062116,-0.0040439107679795,-0.00509524334165068,0.000943905140199597,-0.00208651066789578,0.000713521257528438
"26",0.00249110449107892,-0.00480414819037334,-0.0130419953703966,0.000401042716424271,-0.0012799546652511,-0.0189289285974299,0.00262812240626964,0.00845776186036717,0.00238806083638465,-0.00476616928462326,-0.00916257312269941,-0.00919221604250353,-0.00270015014869074,0.000935016430906987,0.0144989868278182,0.00346720948325308,0.00533722761385391,0.00979085074463804,0.00672540565390989,-0.00178475863902738
"27",0.0181390902755068,0.0103188680488842,0.010752791776262,-0.000401042716424271,-0.0117378960037531,0.0103824870647182,0.00926262411525203,0.000247678019841935,0.00801786032473206,0.00476616928462326,0.0162279806057404,0.011125942583365,0.0122272265695607,0.0123840591997215,0.00548522119895445,0.0222484932812046,0.0127420884942127,0.00824089198907707,0.00596684215918675,0.0106610817861137
"28",-0.00779645664400785,-0.0136583887777513,-0.010752791776262,-0.0036166404701885,-0.0158192109529622,-0.0136215947259366,-0.00711746776886368,0.0261532686966124,-0.0098083710985204,-0.00895528372910359,-0.00934819221968919,-0.011125942583365,-0.0166984758044597,-0.000615574042214906,-0.00806314622634829,-0.0124895180115625,0.00405293199917178,-0.00212018896092214,-0.013174369156304,-0.00638300039503514
"29",0.00613714007622068,0.0176832752943019,0.00692576835296022,0.00120700075003555,-0.0186038142697544,0.00661426678280996,-0.0114943794257352,0.00385264141354602,0.00625281179718717,0.00538278811650406,-0.00373245944174894,0.00831201177829843,0.000135786543761895,0.00522034042896324,0.00794675211575857,-0.00659122604043727,0.0167516008739761,-0.000398036359242404,0.00983732490272793,0.00955928681345597
"30",-8.74087671549617e-05,-0.00641086544053016,-0.00461184522256275,-0.000804505272675726,-0.00597909105605776,0.00365577653624705,0.00815547816022066,-0.0125757400995314,0.00325974507051141,-0.00568268315548881,-0.00459843329988185,-0.0100894740308419,-0.0024469832764531,-0.000306325626533877,-0.00490082661182267,-0.0109859445467841,0.0263233855160281,-0.00305688701626838,-0.00606691411460769,-0.00778214044205505
"31",0.0252041651635535,0.00805275215435719,0.00690981636018684,0.00521775215479403,0,0.0139152846899817,0.0203364776340855,-0.00024339783496119,0.0161412161793852,0.0128149570748284,0.0054465165256854,0.00744420311173055,0.00298994514672213,-0.00153303724643594,0.0168188155225035,0.0195746031246298,0.0050011470457707,0.00795496405792928,0.00972119209278954,0.0155041865359653
"32",-0.00512733989472025,-0.00383527088690983,-0.00229797113762409,0.00080032017076892,0.0298353247544219,0.0174091154780731,0.0060676965624249,0.0159385165886974,0.00754063897889479,-0.00534443077327529,0.00654057316086121,-0.00282935644096849,-0.00872296658219973,-0.000920951715130958,-0.000460193289299582,0.00227790531299377,0.0161946859199804,-0.00165207372781317,0.000158579131317893,0.00139762426663781
"33",0.0111609252264468,-0.00166652970105696,-0.000767165361752919,0.0107420965319021,0.00565916042730308,0.00084841634048427,0.0124857113333232,0.00358723330988875,0.0203067180885061,0.0130140848886131,0.0163354806563945,0.00582680204236041,0.0081800047119307,0.0134230203321408,0.00722355947300013,0.00454030291878293,0.0163756702062008,0.00738010729762184,0.0093119359744529,0.00765221125327997
"34",-0.00271485701658847,-0.00328624571716585,-0.00925218627820268,0.00158165315693015,0.0820553065504379,-0.0139484185722019,-0.0157483569681394,-0.0120078291983021,-0.000283165795464058,-0.0115266534080671,-0.0148705072782054,-0.0019384973908938,-0.0106471112264481,-0.0158830461730033,-0.00572870494292399,-0.0119625465273776,0.000658255646368566,0.000459453258714326,-0.0109782724044614,-0.00069324092897638
"35",0.0100588312723477,0.00732872463060774,0.00694715260298562,0.00630171443433269,0.0530845443795638,-0.00315819958169339,-0.0018691594227036,-0.0384189085670883,0.0226805186084893,0.00858374369139137,0.00630290062999173,0.0134912252149313,0.00765553978132782,0.00368777307918489,-0.00691804903687565,-0.0017206772240792,0.00721235778596085,0.00347188452644254,-0.00997653831220902,0.0134322667064062
"36",-0.0134628001791075,-0.00990652020279237,-0.00539916467777068,-0.00551182497778147,0.00880952085461217,-0.0228323741014815,-0.0127090437366699,-0.0347416804293492,0.00552182518430833,-0.0175417014734904,0.0021642353241047,-0.00366141111679408,-0.0223088293412923,-0.00800743422370109,-0.00673325042106221,-0.00172364305816552,-0.0267035617654217,-0.00458806598896633,-0.0099960526010463,-0.00686580108661605
"37",-0.00196254169394372,0.00184196036606155,0.00616809974064791,-0.000394866737608357,-0.00263471703758,-0.0170614627449917,0.00708051105357255,0.016755128402413,0.00904487459956771,0.00955231144001178,-0.00194760089385682,0.00592129908423189,0.00264237689382885,0.00493523518673111,-0.000815708254750191,-0.0209188336915944,0.00912841694391409,0.0140902526824629,0.00412338377812382,0.00446812910391881
"38",-0.0030795576091549,-0.0107309077833078,0.0129822365499472,0.00197277633521509,-0.0168497050335903,0.0117517157567617,0.00281822638384188,0.00637025978902939,-0.00932024290641609,-0.0056606735394249,0.0148660517726364,0.00190823199547285,-0.00724842872482778,-0.00369914108620284,-0.00397150387684952,0.00351700245290232,0.037411931539713,0.00465297466078507,-0.0106258857600272,-0.00205973296301032
"39",0.00853101915074195,0.0151378190652984,0.0128158557718971,0.0101961667647892,-0.00769530538519092,0.0031007776782479,0.00980171207862801,-0.00918608143708122,0.00658800076954291,0.00536354086750146,0.0285519019284406,0.0192247596117952,0.0118212905699622,0.00339140143152017,-0.00222625904825868,0.00902874926130481,0.0171450913706948,0.0104545094834831,0.00552981810850461,0.00205973296301032
"40",-0.00400051603888318,0.00310985341641778,-0.00149925065564105,0.005059360860173,0.00462428569711371,0.00778328328940248,-0.00418897517367034,0.0258111494859175,0.00300505621577152,0.0129910300590752,-0.0144145026793501,0.00542558129848203,0.00661432754542979,0.00644272822219882,0.00526470944010793,0.00520533274818247,0.00981526100626695,0.00267618357760036,-0.00422593071001742,-0.00171614938292519
"41",0.00866173893663635,0.0159452553905917,0.0237223874403516,-0.0132866354748447,0.0102002669431469,0.0116348025676993,-0.00890144083217548,-0.0263239700099764,0.0119307272018307,0.0209006156735358,0.0321816538438506,0.0162687026267392,0.0225430513159344,0.0199824995873379,0.0121775932232344,0.0387546730432051,0.0162839834447874,-0.00038187373172871,0.0129462120494521,0.0274453953487446
"42",0.00480790433138178,0.00823491943304422,-0.000732869215652965,0.0117326336081103,-0.000126863304958924,0.0140705838969426,0.0218765996953088,-0.00875842796107484,0.00457174387777748,0.018218551154789,-0.0362178039013994,0.00729325294803118,0.0108181355545707,0.0113264996272764,-0.00161513648401534,-0.00696090796220261,-0.00944953621449018,0.00931418106983006,-0.000321620972459691,0.0237791917661139
"43",-0.00396273862860497,-0.00805517646500409,0.000732869215652965,-0.00506724919772106,-0.0161149413924067,-0.0184177868016544,0.0146254892189792,-0.0608025160345336,-0.00376344530217843,0,0.0314326869600681,0,-0.00733287733492549,-0.00654180150394001,-0.00103968125809484,-0.0106742586541224,-0.0221211023572785,-0.000315387771876452,-0.00799326043439486,0.000978633253769789
"44",-0.0127531060207371,-0.0334430435539135,-0.0511005233026163,-0.0257287099198069,-0.0211082755707945,-0.0446960297210879,-0.0435859438026931,-0.0697394480751949,-0.0273017230294395,-0.0312301558620818,-0.0139602903374687,-0.0279679955784804,-0.0381881940629345,-0.0217137602237845,-0.00127219123155076,-0.0277755865642821,-0.0221899439676325,-0.0220700372633438,-0.0353113736674437,-0.00719898397025442
"45",0.0208305584364989,-0.00764857753517934,0.0175778312639725,0.00200280459497026,0.00407386068386462,0.012525629693303,0.015518769003465,-0.00413589954404836,0.00744522948314597,0.0161666338553466,0.0147204353863497,0.0312656078000364,0.0166819888419703,0.00789557700278021,0.0315533893460227,0.0101113096043206,0.00366103563859932,0.00796561030764398,0.0181414644960096,0.0159638509890141
"46",-0.0124801349994241,-0.0126261924237707,-0.0114286958236227,-0.0124825458096738,-0.0225473742767734,-0.0388368636175844,-0.0245642960449435,-0.0429458191893635,0.0238882151746953,-0.0222971449546026,-0.00653855813542936,-0.00115292774032572,-0.0254790853009847,-0.0192401720736513,-0.00258238508748576,-0.0176893114764058,-0.009503311262828,0,-0.0059553525886864,-0.00226500663085183
"47",0.00609087408783893,-0.0141331611467539,-0.0100116354142465,-0.00854532158260701,-0.0318915007476575,0.00730100330506556,-0.01785330894013,0.0125903705204324,-0.0107875911289974,-0.0168319343674042,-0.0346585639691401,-0.0114362728153301,-0.0241317600798761,-0.00525584762216402,0.00582895944766015,-0.0129566005696224,-0.00675016172208487,0.00140664984830963,0.0149041418337825,-0.00911168035125609
"48",0.0096521795145188,0.00976177720195359,0.0416884920678169,0.010973489509762,0.0115655977336182,-0.00465405742330205,0.00824247090708052,0.00638785442072942,0.00863936259070819,0.0223802038199348,0.109205592851212,0.0258344273056768,0.0363984318742689,0.0129351972947394,0.0101196304236293,-0.00564721370013155,0.00457766466948462,0.0145256431106242,0.00122524009610103,0.0152476595577289
"49",0.00574690291962998,-0.00286123228103241,0.00665929208997662,0.0084524552331855,-0.010043422112787,0.0112873250927832,0.0153333143071155,0.0126545828512019,-0.00836824967051708,0.00493828164058252,-0.00938175532150964,0.00728335339110853,0.00276701892095321,-0.00460052950654211,-0.000442673756675838,0.0215252303118882,0.0221538257010034,-0.00701446839553999,-8.16359851878445e-05,-0.00419423102356253
"50",0.00843537916159942,0.00969497185959733,0.0240448742540029,0.0143257523595053,0.0077135368677812,0.0176779977034069,0.0061626172754905,-0.0294719796634277,0.00863703074994726,0.021500039859812,-0.00430880379381904,0.0093098585748228,0.017258338229281,0.00857060648775043,0.0100226622361426,0.0341251750559515,0.0208406658718521,0.00606943761170875,0.011848864481605,0.00483793880246841
"51",-0.029501157522402,0.000945447739897354,0.00717363191113751,0.000789889456551229,-0.0107602086607992,0.0145462563358105,0.0150096626505651,0.0569356871503737,-0.0187174866317634,0.00959646088826105,0.00419855324934559,-0.0104393463915526,-0.0135349663485851,0.0121176884156449,-0.0211536765386278,0.0173562579918047,0.00891844550724663,0.00484171097057295,8.06744383483604e-05,-0.0155645165411116
"52",0.012809883575521,0.003961148252138,0.0141947024945615,0.00275971001090669,0.013090093905805,0.000595326703101584,0.0607341568403683,0,-0.000821805278411691,0.00504344022258829,0.000165371258852076,0.000968210500034594,0.0181413963880157,0.00120373171320809,-0.00504966567038956,0.163036930027358,0.0135358916548234,-0.00200929365603653,-0.0024230687891249,-0.0111733005981254
"53",-0.00360723515178396,-0.00433922009028986,-0.0156253179030807,-0.00830208365997187,0.00600520434407148,-0.013330535154835,0.00763778944811744,-0.0253700922463653,-0.000822481197839231,-0.00111856834929114,-0.00309144854120103,-0.00209897550219384,-0.00678152605738269,0.0313820897684951,-0.0149611767194502,0.00300851070712715,0.00142493662787313,0.00545336230976368,-0.00283435424798384,-0.00563381771825622
"54",0.0031884571398848,0.00847223367597971,-0.0151463407636729,0.00198294730849335,-0.00504741539488496,-0.00604962522582309,0.0227819868101213,0.0148282669492574,0.00737809058105876,0.00223588690128373,0.00512878199189615,0.0180993168486347,0.00948131171452005,-0.0188296236973753,0.00626104840000963,0.00980857933868773,0.00628614054178289,0.0125483072785419,-0.0382707144598173,0.0112360732669261
"55",0.000335036438346314,0.0108149478501836,0.00579711768432611,0.00197902300886144,0.0134485488173723,-0.0106757152400432,0.0231054177013492,-0.0473193593742089,0.00515954980307587,0.0077864687062692,-0.00110074586639186,-0.00254291300411236,0.00470715683215772,0.0121034687881316,0.0117329865835254,0.020244537723118,0.0138514710850481,0.0184108689685338,0.00814001893176108,-0.0457222493380951
"56",-0.00226367734475197,-0.0138190807891783,-0.0189648280589738,-0.00793970030354263,0.0455013544111837,-0.00199524277687768,-0.0104363293299694,0.00584707005118679,-0.000812898026067543,-0.0133855874773197,-0.00278478749525313,0.00587070309678683,-0.0212903831275266,0.000586682328356236,-0.0130956940394613,-0.00616792360875618,-0.0154699217721315,-0.000606244335027206,-0.0128697574786605,-0.0058651194523982
"57",0.0132573751437546,0.000563962793404205,0.0261642832018278,0.00119498122166695,-0.0294389022611909,0.00795719577249088,0.0166462437177834,0.00214559469284836,0.00459770924862957,0.0103338442294238,0.00830382290761644,0.0105438068626045,0.00819005397004435,0.00058633833400723,0.0144406841547937,0.0154618814741583,-0.00182389350388945,0.00592540581262746,0.00346503621568672,0.0127215055854082
"58",0.00347279991823868,0.00730271946847871,0.00785999044737729,-0.00279051406912423,-0.0184942285442515,0.0191718454196597,0.022445341372562,0.0103564739241615,-0.00704037568232829,0.0200804436613504,0.00586992334547354,0.014299280011417,0.0299968929122052,0.010495723172014,0.00313129309755311,0.0212085190088391,-0.00426873297868324,0.00361054670719874,0.0104071438680062,-0.0106475331862788
"59",-0.00787242516142772,0.00446761725971578,0.00496983628534098,0.00913974174778298,0.0208814975825247,0.0171957987512146,0.0028208763416413,0.00211896552722113,-0.0261542781292561,0.00732604009207316,0.0178872479825278,0.00400431768697729,0.0110208410142789,0.00549531390143976,-0.010099962413646,-0.00464962644376898,0.00851932130337074,0.00168047092721668,0.003583785141692,-0.00832182333749243
"60",0.0010809463489645,0.00666422310912829,0.0244853085782966,0.00552269648265158,0.0182455675105038,0.00746763848066223,0.00761679368926016,-0.0189260838436023,0.00584065072954187,0.00727275932907956,-0.0350750853086543,0.0154048649965883,0.0092214433564699,0.00890170989352379,0.0067446298842162,0.00199534485889608,0.0272952496585348,0.000779259742715865,0.00696404737899314,0.010736033856515
"61",0.00157774581202919,0.00331553075872426,0.00138121568919836,0.00705608572420857,0.0237785125343386,0.00364033893097471,-0.00641027836091901,0.044009512987448,0.00635800344980764,0.000804829017286846,0.0144073317728806,-0.00121157064646393,-0.00466503372911653,-0.00429738521254608,-0.00381637010512836,0.00309597770512804,-0.0084871722322486,-0.00818246548323742,0.000330414673417323,-0.0103879050453402
"62",-0.00274189029740324,0.00293793821311761,0.017784326453238,-0.000781555334820272,-0.00854651544390617,-0.00729397836255341,-0.00807106883379172,-0.022365625870453,-0.0030357412578299,-0.0107846825821452,0.00305268846183981,0.0102518612346385,-0.00586206329240202,-0.00778214044205461,-0.01324522675002,0.00704073315548648,-0.00976006154224107,-0.00551265972757609,-0.00165316618903333,-0.00453515516539138
"63",0.00439999049489614,-0.00201890497133395,0.00877494661911715,0.00545810321872198,0.0256732405831217,-0.00117198958624432,-0.00121629854848804,-0.0012070007500351,-0.000276434003142256,0.00432784013351162,0.00694277732519311,0.00791817089913494,0.0214561675537093,-0.0178080899311497,0.00170794234515625,0.0236171739512425,0.0113445340464402,-0.0021283719913896,0.00618533166586044,0.00418702635421653
"64",0.00157265272656204,0.0124157154490359,-0.00134499011533284,-0.000777907468244354,-0.00400350841255293,-0.00853825296012012,-0.00365779720975734,-0.0152117323241914,0.00496415801552175,0.00269541942167262,-0.00677950313303821,0.00178412179350129,0.0108109161042158,-0.00472395327850705,0.00804491336807889,0.000214109839165033,-0.0123458358222992,0.0065530238746927,-0.00519310403360329,0.0223800010305055
"65",0.0199793757892097,0.027913782286384,0.0053691404150582,0.0150611072474627,-0.00351626633801683,0.00589624349728091,0.0129451645920371,-0.00337786287705377,0.0190741477625673,0.0191954707499349,0.0219073296481342,0.00222568531672884,0.0226387005571436,0.00325011366020611,0.0136742771819049,0.00405940093821711,0.0184620628397356,-0.00430316734206215,0.0107682599025303,0.00102092913410701
"66",0.00968139873282414,0.00685837560382563,-0.00268096675325813,0.00877700730847941,0.000125794075264807,0.00220215900490039,0.0159493014076779,-0.0293404317459136,0.0163301714869104,0.00605504021895209,-0.00181183604492929,0.0029598956048007,0.0083744331784823,0.0149322054229843,0.00543992460029052,0.0238081402244994,0.010565545360484,0.0152499866287998,-0.00229188935552305,0.00542742173536492
"67",0.00168465003141272,0.00210084110881148,-0.0135137191667227,-0.00609757986811843,-0.00188857468786807,-0.0220929736109827,-0.0011874135572878,-0.00444445176042407,-0.0222857927720321,-0.0121469674154766,-0.00773713785439867,-0.0178922321906443,-0.0133335308694651,0.00377085290914358,-0.00421613849884483,-0.0231686858704068,-0.0078155927337682,-0.0118543976276611,-0.00624745147504857,-0.0105425224021354
"68",-0.00546537287131876,0.0188831942608179,0.00542742173536492,0.00114613193062274,0.0137674264659742,0.0270666526761536,0.0168863231003917,-0.0257829299647923,-0.00653775142585866,0.0131962854550944,0.00824371672489654,0.00165351409338843,0.0151714288321356,0.0100821824801502,0.00177738327173049,0.0118620327547041,0.0109248062762495,0.0135279381533353,0.0205671168750188,-0.00996400616034965
"69",-0.00792948567787555,-0.000686695305954999,-0.00474738090670934,0.000381752247430533,-0.0103705558662206,0.0236492636664654,-0.00116890720498208,0.0524679225570641,0.0327986388717263,-0.00262536249508338,0.00454769875436245,-0.00693295919405479,0.00024479804283839,0.00200429558865212,-0.0145335146161676,0.00838755179348771,-0.0119060643277056,-0.0031102363729163,0.00104961456489416,-0.00901844475194036
"70",0.00048728986589186,-0.00464756839654701,-0.0109365409958446,-0.00267533123453001,-0.00125675522385293,0.00369843949312187,-0.0101881759001916,-0.0105887006148815,-0.00238316013758499,0.00262536249508338,0.00148482063604849,-0.00439561147303813,-0.00220534272179673,0.00371163880778891,-0.00394922939232956,-0.0128193412566753,-0.000785700295772074,0.00472135943526464,0.00707625982671445,0.00278357869364632
"71",-0.00276445415504689,-0.00623054975063564,-0.00758886015282156,-0.00961360989982118,-0.00441112316497616,-0.0180520661448256,-0.0190860664424979,0.000625978111207459,0,-0.0147916061869537,-0.0170482966150063,-0.00395738720425776,-0.00887033042946328,-0.0155086393814448,0.00810723954099313,-0.0248406776969845,-0.0176434351725949,-0.0286070730710204,-0.0128222392987505,0.0179068145637999
"72",-0.00719074842158296,-0.00854333502507387,-0.00764689162459931,-0.00193386252495076,0.00842719281986604,-0.00391106459288082,-0.00402253157037924,0.00810225685075405,-0.00638300039503514,-0.00855162881187699,-0.00703180720313412,-0.00519878846752331,-0.00521092990548677,0.0046202796600161,0.000672645765272151,0.00497459661100574,-0.000800320170769364,-0.018140104292641,-0.000649508831797263,-0.00650575826548971
